time,apple_value,apple_volume,microsoft_value,microsoft_volume,walmart_value,walmart_volume,McDonalds_value,McDonalds_volume,tesla_value,tesla_volume,meta_value,meta_volume,bilibili_value,bilibili_volume,intel_value,intel_volume,amazon_value,amazon_volume,nvidia_value,nvidia_volume,IBM_value,IBM_volume,shopify_value,shopify_volume,telus_value,telus_volume,honda_value,honda_volume,general-motors_value,general-motors_volume,toyota_value,toyota_volume,ford_value,ford_volume,sony_value,sony_volume,dell_value,dell_volume,netflix_value,netflix_volume,alphabet_value,alphabet_volume,spotify_value,spotify_volume,roku_value,roku_volume,disney_value,disney_volume,paramount_value,paramount_volume,door-dash_value,door-dash_volume,zoom_value,zoom_volume,black-rock_value,black-rock_volume,shell_value,shell_volume,general-electric_value,general-electric_volume,phizer_value,phizer_volume,costco_value,costco_volume,boeing_value,boeing_volume,target_value,target_volume,snap_value,snap_volume,pintrest_value,pintrest_volume,warner-bros_value,warner-bros_volume,best-buy_value,best-buy_volume,cloudflare_value,cloudflare_volume,datadog_value,datadog_volume,crowdstrike-holdings_value,crowdstrike-holdings_volume,snowflake_value,snowflake_volume,gitlab_value,gitlab_volume,zscaler_value,zscaler_volume,fastly_value,fastly_volume,okta_value,okta_volume,duolingo_value,duolingo_volume,nike_value,nike_volume,visa_value,visa_volume,mastercard_value,mastercard_volume,paypal_value,paypal_volume,saleforce_value,saleforce_volume,american-express_value,american-express_volume,adobe_value,adobe_volume,caterpiller_value,caterpiller_volume,servicenow_value,servicenow_volume,workday_value,workday_volume,autodesk_value,autodesk_volume,atlassian_value,atlassian_volume,hasbro_value,hasbro_volume,mattel_value,mattel_volume,bp_value,bp_volume,exxon-mobile_value,exxon-mobile_volume,J-and-J_value,J-and-J_volume,chevron_value,chevron_volume,suncor_value,suncor_volume,amgen_value,amgen_volume,biogen_value,biogen_volume,regeneron-pharmaceuticals_value,regeneron-pharmaceuticals_volume,vertex-pharmaceuticals_value,vertex-pharmaceuticals_volume,madrigal-pharmaceuticals_value,madrigal-pharmaceuticals_volume,biomarin-pharmaceuticals_value,biomarin-pharmaceuticals_volume,incyte_value,incyte_volume,exelixis_value,exelixis_volume,new-york-times_value,new-york-times_volume
03.01.2023,164.899994,1520266600,288.299988,747635000,49.150002,524648700,279.609985,61783200,207.460007,3311619900,211.940002,690053000,23.500000,172172200,32.669998,1193573500,103.290001,1349240300,277.769989,1126373100,131.089996,138239000,47.939999,354809000,19.860001,37068600,26.490000,24196600,36.680000,336046800,141.690002,4776000,12.600000,1809051600,90.650002,19372400,40.209999,117144400,345.480011,157555400,104.000000,725477100,133.619995,34720800,65.820000,197505000,100.129997,196622800,22.309999,237963400,63.560001,90572900,73.839996,81446700,669.119995,17219900,57.540001,132932243,95.599998,203720700,40.799999,504067700,496.869995,48864100,212.429993,138812800,165.630005,74548500,11.210000,725158400,27.270000,247638100,15.100000,357397100,78.269997,66757900,61.660000,90897700,72.660004,125427500,137.259995,135786800,154.289993,146677500,34.290001,94357200,116.830002,73115800,17.760000,89422200,86.239998,66175200,142.589996,20467400,122.639999,156964700,225.460007,167770500,363.410004,68441000,75.940002,276006500,199.779999,227454600,164.949997,90838300,385.369995,82830400,228.839996,76608800,464.720001,31087600,206.539993,46070400,208.160004,35380000,171.169998,41516400,53.689999,49251300,18.410000,66401500,37.939999,210563100,109.660004,412537000,155.000000,185723800,163.160004,205951500,31.049999,121554200,241.750000,59933300,278.029999,19959000,821.669983,15598400,315.070007,25696400,242.259995,10462700,97.239998,36816700,72.269997,34102600,19.410000,89411800,38.880001,24703300
04.01.2023,169.679993,969709700,307.260010,551497100,50.323334,301894800,295.750000,50749900,164.309998,2505176300,240.320007,446687900,20.360001,77387400,31.059999,728887300,105.449997,1224083600,277.489990,743592100,126.410004,83679400,48.450001,233537400,21.209999,26544800,26.580000,17875700,33.040001,271634900,137.330002,5330900,11.880000,1060423900,89.669998,15853900,43.490002,81915300,329.929993,127984500,108.220001,461670700,133.600006,31599800,56.209999,166703500,102.500000,156601900,23.330000,173476700,61.189999,56698000,61.430000,76755300,671.200012,10482700,61.980000,78205258,98.970001,123823000,38.889999,387634200,503.220001,33746900,206.779999,110185200,157.750000,51108200,8.710000,580851900,23.000000,226900900,13.610000,347161400,74.519997,36951000,47.049999,104806600,67.379997,90421400,120.050003,68157900,148.080002,102574400,30.360001,39063700,90.099998,49864600,14.780000,54546800,68.529999,36548500,136.160004,8118900,126.720001,81949300,232.729996,119559700,380.029999,47173000,76.000000,181555300,198.369995,89847400,161.339996,60906300,377.559998,39097900,218.800003,63099600,459.420013,33950800,186.139999,31737700,194.789993,23720600,147.660004,29399600,59.220001,36609400,18.000000,48810900,40.279999,136798900,118.339996,293288800,163.699997,146069800,168.580002,130960700,31.320000,90572600,239.740005,37044400,304.230011,17355400,801.789978,8863700,340.730011,19841700,312.000000,6464100,96.040001,22101400,74.410004,30615200,18.299999,48509100,39.750000,12970800
05.01.2023,177.250000,1275155500,328.390015,600807200,48.956669,406453500,285.109985,51918700,203.929993,2681994800,264.720001,486968500,15.660000,90049700,31.440001,968032100,120.580002,1432891600,378.339996,1169636000,128.589996,96207800,57.189999,435861000,18.969999,29267900,28.410000,23425400,32.410000,303495400,136.130005,5211400,12.000000,1397215200,93.699997,17134400,44.810001,93265400,395.230011,145471700,123.370003,620317400,148.899994,31357800,58.200001,116999300,87.959999,335010000,15.210000,508245300,65.290001,90593700,67.129997,106881600,657.549988,15061800,56.000000,94999731,101.529999,116397700,38.020000,678001500,511.559998,43431100,205.699997,96894500,130.929993,115938400,10.200000,564241900,23.940001,277437600,11.280000,453854500,72.669998,57728800,69.160004,155707700,94.910004,129402900,160.130005,87801600,165.360001,148170300,36.959999,53721100,135.479996,81835700,16.280001,71881900,90.900002,49072900,149.570007,17609100,105.260002,166769300,221.029999,128249200,365.019989,65425500,61.990002,491436900,223.380005,131670700,158.559998,65414100,417.790009,86411900,205.750000,64187200,544.780029,38369500,211.990005,53351100,199.389999,32303300,180.789993,56881700,59.349998,35293500,17.410000,52110500,33.709999,209955500,102.180000,332357300,155.059998,132112400,150.619995,164361500,28.000000,108061400,220.649994,50818200,296.410004,21338500,735.559998,12554000,323.570007,29710800,278.410004,7515100,86.940002,21037200,61.549999,41224700,19.280001,52695100,35.419998,26911900
06.01.2023,193.970001,1297101100,340.540009,547588700,52.393333,390332400,298.410004,53050500,261.769989,3440477900,286.980011,480979900,15.100000,140699600,33.439999,1065251500,130.360001,1242648800,423.019989,1052209200,133.809998,100711500,64.599998,292605200,19.459999,31912000,30.309999,28872500,38.560001,291773500,160.750000,8887400,15.130000,1251011600,90.040001,16049300,54.110001,121620500,440.489990,147230800,120.970001,521386300,160.550003,32755500,63.959999,149622600,89.279999,282658500,15.910000,255533400,76.419998,67484200,67.879997,80750600,691.140015,12596000,60.380001,103863077,109.849998,113830000,36.680000,562599000,538.380005,35244100,211.160004,130146100,131.899994,155822700,11.840000,474895500,27.340000,224241400,12.540000,582570500,81.949997,50966900,65.370003,95042800,98.379997,86371700,146.869995,91607700,175.979996,147507100,51.110001,91146800,146.300003,56356700,15.770000,63603500,69.349998,76823100,142.940002,12736300,110.370003,216084600,237.479996,155900300,393.299988,61953100,66.730003,392576100,211.259995,183473500,174.199997,63733100,488.989990,108556300,246.050003,71069300,561.969971,27698800,225.889999,44059400,204.610001,33693100,167.809998,40111600,64.769997,28745900,19.540001,49609000,35.290001,153842600,107.250000,322608200,165.520004,146413700,157.350006,180570300,29.320000,87735600,222.020004,58520300,284.850006,23443200,718.539978,14710600,351.910004,27285700,231.000000,9767600,86.680000,28920100,62.250000,54551800,19.110001,62389200,39.380001,18386400
07.01.2023,196.449997,996066400,335.920013,666764400,53.286667,272185500,293.200012,46827900,267.429993,2392089000,318.600006,624605100,19.070000,139653000,35.770000,791749800,133.679993,1058754800,467.290009,870489500,144.179993,85773900,67.580002,217290100,17.790001,41006600,31.920000,17820000,38.369999,279486600,168.240005,5055700,13.210000,1172343600,93.599998,16410800,52.919998,75032300,438.970001,168720200,133.110001,525456900,149.410004,58865800,96.269997,234407500,88.889999,320269700,16.030001,220222000,90.790001,53826900,73.349998,65646900,738.849976,12162300,61.630001,95060557,114.239998,101076500,36.060001,441618300,560.669983,36890200,238.850006,125758200,136.470001,83492500,11.360000,763928300,28.990000,187642800,13.070000,345687600,83.050003,39039100,68.769997,75247800,116.720001,80629700,161.660004,66900000,177.710007,95976800,49.630001,31327000,160.380005,55420900,18.370001,44721700,76.860001,42613700,155.190002,9985200,110.389999,135368900,237.729996,113725300,394.279999,50763400,75.820000,266592700,225.009995,101123100,168.880005,61308200,546.169983,61164600,265.170013,50209500,583.000000,26244500,237.130005,37128100,211.990005,30261800,181.940002,33349000,64.559998,31927100,21.299999,101062600,37.299999,145668200,107.239998,350338600,167.529999,201425400,163.660004,137322600,31.290001,82669900,234.149994,51879300,270.190002,28757300,741.909973,13082500,352.339996,23134600,205.300003,4353100,87.930000,25671900,63.720001,27148600,19.709999,39363100,40.759998,16458400
08.01.2023,187.869995,1322439400,327.760010,479456700,54.203335,391674900,281.149994,51981100,258.079987,2501580900,295.890015,423147800,15.130000,155003800,35.139999,716033800,138.009995,1210426200,493.549988,1363143600,146.830002,84268400,66.489998,293632100,17.559999,35050300,32.330002,20063600,33.509998,279967000,172.130005,6150100,12.130000,1042176300,83.190002,18572100,56.240002,81433900,433.679993,107298900,137.350006,463482000,153.970001,38396400,81.199997,150684200,83.680000,377246600,15.090000,233039000,84.129997,85326100,71.029999,82746000,700.539978,10651900,62.090000,87602620,114.459999,87837700,35.380001,537100000,549.280029,32425300,224.029999,103484600,126.550003,134173600,10.350000,450851900,27.490000,235820000,13.140000,359987100,76.449997,55490400,65.029999,89108900,96.480003,123898500,163.029999,84998800,156.850006,128549800,47.369999,25710400,156.050003,37458600,23.790001,86607200,83.510002,49439800,147.160004,11797000,101.709999,159458200,245.679993,101034600,412.640015,46908100,62.509998,423860400,221.460007,118556300,157.990005,53843500,559.340027,51203700,281.130005,67901600,588.830017,22973700,244.500000,38737300,221.940002,31429500,204.059998,35456900,72.000000,39950600,22.160000,59883800,37.180000,144621000,111.190002,315896100,161.679993,1084847100,161.100006,165265800,33.880001,119301400,256.339996,56922200,267.359985,18353400,826.489990,11808600,348.339996,19994600,180.000000,5854000,91.379997,25463400,64.529999,32386400,22.389999,56682900,44.270000,33201200
09.01.2023,171.210007,1337586600,315.750000,416680700,53.310001,331229700,263.440002,50636100,250.220001,2439306100,300.209991,406686600,13.770000,80598000,35.549999,841329600,127.120003,1120271900,434.989990,857510100,140.300003,82798300,54.570000,195895900,16.340000,30821600,33.639999,21334300,32.970001,233754600,179.750000,6379000,12.420000,920600700,82.410004,12250300,68.900002,129519800,377.600006,100278600,131.850006,389593900,154.639999,28193100,70.589996,148829200,81.050003,319833300,12.900000,267049100,79.470001,58419100,69.940002,68370400,646.489990,12430900,64.379997,103461214,110.550003,82316600,33.169998,554558100,564.960022,33935700,191.679993,87425700,110.570000,81689200,8.910000,375630400,27.030001,226320600,10.860000,468591800,69.470001,41064500,63.040001,69785600,91.089996,63414000,167.380005,60208700,152.770004,81096200,45.220001,53333500,155.589996,40166800,19.170000,45112300,81.510002,49041600,165.869995,9817300,95.620003,193164600,230.009995,114036200,395.910004,46023400,58.459999,264905000,202.779999,94494900,149.190002,59818200,509.899994,62930100,273.000000,41490000,558.960022,19055000,214.850006,37657100,206.910004,25036400,201.509995,21324500,66.139999,32239900,22.030001,56749600,38.720001,181808900,117.580002,320550000,155.750000,147233100,168.619995,153032400,34.380001,104974800,268.760010,47062700,257.010010,16165500,822.960022,8085100,347.739990,18037100,146.039993,10263400,88.480003,25698500,57.770000,37568900,21.850000,44620800,41.200001,19221500
10.01.2023,170.770004,1172719600,338.109985,540907000,54.470001,344001900,262.170013,78818300,200.839996,2590570100,301.269989,511307900,13.430000,116413000,36.500000,795454900,133.089996,1224564700,407.799988,1013917700,144.639999,94385000,47.189999,239711300,16.120001,44342100,30.750000,22656900,28.200001,391199400,175.179993,6750300,9.750000,1308744600,83.050003,12146100,66.910004,108316200,411.690002,164021900,125.300003,514877100,164.759995,46118200,59.570000,116384700,81.589996,245092900,10.880000,242998500,74.949997,71536100,59.980000,59697700,612.280029,14539500,65.139999,142088401,108.629997,114371000,30.559999,681377500,552.440002,39764300,186.820007,132929900,110.790001,100487800,10.010000,670907500,29.879999,261013200,9.940000,403177800,66.820000,44962300,56.689999,71343100,81.470001,80726700,176.770004,66158800,145.130005,72865900,43.279999,26990500,158.690002,36870700,14.670000,57280700,67.410004,69689400,146.050003,13998900,102.769997,192258900,235.100006,129129800,376.350006,59702400,51.799999,311679500,200.830002,88825500,146.029999,76051500,532.059998,55818500,226.050003,67585500,581.849976,27851000,211.710007,34214600,197.630005,24167200,180.639999,30913600,45.150002,49867000,19.080000,84517000,36.580002,210711300,105.849998,493930700,148.339996,152893600,145.729996,225453300,32.400002,88136600,255.699997,61196600,237.539993,21996900,779.890015,8722000,362.109985,25591200,131.380005,10483000,81.449997,25187400,53.930000,38397900,20.590000,56384200,40.310001,26723400
11.01.2023,189.949997,1099586100,378.910004,563880300,51.896667,536482200,281.839996,60944800,240.080002,2650798400,327.149994,329270500,11.330000,134916300,44.700001,807892600,146.089996,1025986900,467.700012,914386300,158.559998,78458300,72.820000,285822400,17.910000,35793100,30.660000,25025800,31.600000,454894300,189.779999,6650800,10.260000,1060361800,85.949997,20283600,75.870003,89455700,473.970001,71741400,133.919998,405635900,185.110001,26627500,104.199997,217872900,92.690002,323001300,14.370000,316924400,93.980003,108215800,67.830002,85866800,751.229980,13625300,65.800003,103276266,121.800003,96925500,30.469999,607141300,592.739990,34716100,231.630005,119254800,133.809998,127606800,13.830000,435204100,34.070000,231735000,10.450000,532890400,70.940002,71441600,77.150002,96945100,116.570000,124454800,236.990005,75243500,187.679993,115312800,48.340000,31160200,197.529999,55040700,16.610001,68092900,67.050003,56268400,212.289993,19679100,110.269997,154340600,256.679993,131298000,413.829987,51319200,57.610001,342003200,251.899994,115477100,170.770004,53563800,611.010010,52919300,250.720001,65309500,685.739990,26084000,270.720001,40765600,218.429993,32103700,190.949997,34362900,46.410000,37600200,19.000000,60489300,36.290001,183527600,102.739998,433367400,154.660004,131078100,143.600006,229106600,32.990002,116680400,269.640015,46203600,234.080002,23323200,823.809998,11110200,354.809998,32143700,203.300003,8673700,91.080002,49645700,54.340000,36599100,21.809999,42950600,46.990002,25314100
12.01.2023,192.529999,1062774800,376.040009,522003700,52.549999,543923100,296.510010,59249200,248.479996,2294598400,353.959991,332813800,12.170000,114355600,50.250000,829442300,151.940002,931128600,495.220001,740951700,163.550003,87828800,77.900002,185571500,17.790001,43133000,30.910000,21608000,35.919998,419240100,183.380005,6108200,12.190000,1016066800,94.690002,17091800,76.500000,94687200,486.880005,80411900,140.929993,482059400,187.910004,37893600,91.660004,109982200,90.290001,221549600,14.790000,410020800,98.889999,106933100,71.910004,97997900,811.799988,14325900,65.800003,107475774,127.629997,85970400,28.790001,1178319100,660.080017,54545700,260.660004,120189000,142.419998,73274700,16.930000,534296200,37.040001,171871900,11.380000,489300300,78.279999,57602500,83.260002,57567800,121.379997,60478200,255.320007,55352800,199.000000,101375000,62.959999,75879700,221.559998,35322200,17.799999,47149000,90.529999,57892400,226.850006,11809900,108.570000,218529800,260.350006,109996000,426.510010,50561800,61.410000,334731700,263.140015,124005300,187.339996,67063100,596.599976,70829700,295.670013,64936400,706.489990,20980200,276.059998,37143600,243.479996,29384300,237.860001,34043300,51.060001,36514400,18.879999,50547800,35.400002,145634300,99.980003,453909500,156.740005,146527600,149.160004,222830300,32.040001,96828000,288.019989,49539800,258.769989,23770000,878.289978,12741300,406.890015,31349500,231.380005,8014200,96.419998,35273000,62.790001,44803400,23.990000,40250300,48.990002,26450200
01.01.2024,184.399994,1187219300,397.579987,528399000,55.083332,385322100,292.720001,63823500,187.289993,2343784600,390.140015,347020200,9.070000,146655000,43.080002,1002649600,155.199997,953344900,615.270020,970385300,183.660004,129883200,80.070000,197302000,17.900000,44038100,33.490002,20822800,38.799999,421123300,199.699997,5998800,11.720000,1118087100,97.750000,15576900,82.879997,84598200,564.109985,145889000,141.800003,428771200,215.350006,35367400,88.059998,105657600,96.050003,252958500,14.590000,338241300,104.199997,68101100,64.610001,54668400,774.309998,13985200,62.910000,112074655,132.419998,107301200,27.080000,972653300,694.880005,44180200,211.039993,319496500,139.080002,72667900,15.890000,471475300,37.470001,179934700,10.020000,396226500,72.489998,60605700,79.050003,60875700,124.440002,96142300,292.500000,71577700,195.639999,106957100,71.110001,44836900,235.669998,36350400,20.120001,57313200,82.650002,33051000,178.889999,12727100,101.529999,188307200,273.260010,120403600,449.230011,54258500,61.349998,442604300,281.089996,115434600,200.740005,76484700,617.780029,55343600,300.309998,55238200,765.400024,27461100,291.070007,27136100,253.809998,25556200,249.770004,30753500,48.950001,33545800,17.889999,53525900,35.099998,192551000,102.809998,413171900,158.899994,138190400,147.429993,196836100,33.119999,76263400,314.260010,51407600,246.660004,20223900,942.780029,11852200,433.380005,31307300,216.710007,6140400,88.080002,24307400,58.770000,33333000,21.760000,47996900,48.560001,26273700
02.01.2024,180.750000,1161627000,413.640015,444176300,58.610001,523240800,292.279999,66470300,201.880005,2019907700,490.130005,466151400,9.680000,111101100,43.049999,815730300,176.759995,1045061200,791.119995,1107569200,185.029999,88676800,76.370003,266672400,17.440001,46886100,35.590000,18294900,40.980000,325071300,240.550003,7264100,12.440000,1190181100,85.809998,21959400,94.660004,95695700,602.919983,71652900,139.779999,475231400,256.410004,48265500,63.180000,188341200,111.580002,294993800,11.040000,364645200,124.570000,97205600,70.730003,98034200,811.340027,10995000,62.830002,99939166,156.889999,111710300,26.559999,762319500,743.890015,37073800,203.720001,129644100,152.919998,66590100,11.020000,911897000,36.700001,269742000,8.790000,602786700,80.879997,53909500,98.540001,129847700,131.460007,104360600,324.149994,68120700,188.279999,156712200,72.120003,43082000,241.970001,54852700,14.220000,118514500,107.300003,60856000,239.000000,15115900,103.930000,158006800,282.640015,101434500,474.760010,49120900,60.340000,378261000,308.820007,116421200,219.419998,65124400,560.280029,71223400,333.959991,52814700,771.340027,23845300,294.660004,37915500,258.170013,25042100,207.419998,40376600,50.290001,41734000,19.700001,78247200,34.990002,200823700,104.519997,360899900,161.380005,158288200,152.009995,163942900,34.360001,91565400,273.829987,75006000,216.990005,25350200,966.090027,10253800,420.739990,29141200,236.199997,14121100,86.279999,32570100,58.360001,35194600,21.900000,47452300,44.279999,29086600
